agent_name,rule_id,rule_description,rule_level,raw_count,unlabeled_count,labeled_overlap_count
safesoc-lnx-01,19007,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure bootloader password is set.,7,1,1,0
safesoc-lnx-01,19008,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure access to bootloader config is configured.,3,1,1,0
safesoc-lnx-01,19008,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure address space layout randomization is enabled.,3,1,1,0
safesoc-lnx-01,19007,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure core dumps are restricted.,7,1,1,0
safesoc-lnx-01,19008,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure prelink is not installed.,3,1,1,0
safesoc-lnx-01,19007,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure Automatic Error Reporting is not enabled.,7,1,1,0
safesoc-lnx-01,19008,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure message of the day is configured properly.,3,1,1,0
safesoc-lnx-01,19007,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure local login warning banner is configured properly.,7,1,1,0
safesoc-lnx-01,19007,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure remote login warning banner is configured properly.,7,1,1,0
safesoc-lnx-01,19008,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure access to /etc/motd is configured.,3,1,1,0
safesoc-lnx-01,19008,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure access to /etc/issue is configured.,3,1,1,0
safesoc-lnx-01,19008,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure access to /etc/issue.net is configured.,3,1,1,0
safesoc-lnx-01,19007,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure GDM is removed.,7,1,1,0
safesoc-lnx-01,19007,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure GDM login banner is configured.,7,1,1,0
safesoc-lnx-01,19009,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure GDM disable-user-list option is enabled.,3,1,1,0
safesoc-lnx-01,19009,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure GDM screen locks cannot be overridden.,3,1,1,0
safesoc-lnx-01,19009,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure GDM automatic mounting of removable media is disabled.,3,1,1,0
safesoc-lnx-01,19009,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure GDM disabling automatic mounting of removable media is not overridden.,3,1,1,0
safesoc-lnx-01,19009,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure GDM autorun-never is enabled.,3,1,1,0
safesoc-lnx-01,19009,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure GDM autorun-never is not overridden.,3,1,1,0
safesoc-lnx-01,19008,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure XDMCP is not enabled.,3,1,1,0
safesoc-lnx-01,19008,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure autofs services are not in use.,3,1,1,0
safesoc-lnx-01,19007,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure avahi daemon services are not in use.,7,1,1,0
safesoc-lnx-01,19008,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure dhcp server services are not in use.,3,1,1,0
safesoc-lnx-01,19008,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure dns server services are not in use.,3,1,1,0
safesoc-lnx-01,19008,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure dnsmasq services are not in use.,3,1,1,0
safesoc-lnx-01,19008,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure network file system services are not in use.,3,1,1,0
safesoc-lnx-01,19008,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure ftp server services are not in use.,3,1,1,0
safesoc-lnx-01,19008,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure ldap server services are not in use.,3,1,1,0
safesoc-lnx-01,19008,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure message access server services are not in use.,3,1,1,0
safesoc-lnx-01,19008,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure nis server services are not in use.,3,1,1,0
safesoc-lnx-01,19007,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure print server services are not in use.,7,1,1,0
safesoc-lnx-01,19008,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure rpcbind services are not in use.,3,1,1,0
safesoc-lnx-01,19007,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure rsync services are not in use.,7,1,1,0
safesoc-lnx-01,19008,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure samba file server services are not in use.,3,1,1,0
safesoc-lnx-01,19008,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure snmp services are not in use.,3,1,1,0
safesoc-lnx-01,19008,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure tftp server services are not in use.,3,1,1,0
safesoc-lnx-01,19008,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure web proxy server services are not in use.,3,1,1,0
safesoc-lnx-01,19008,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure web server services are not in use.,3,1,1,0
safesoc-lnx-01,19008,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure xinetd services are not in use.,3,1,1,0
safesoc-lnx-01,19007,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure X window server services are not in use.,7,1,1,0
safesoc-lnx-01,19008,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure mail transfer agent is configured for local-only mode.,3,1,1,0
safesoc-lnx-01,19008,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure NIS Client is not installed.,3,1,1,0
safesoc-lnx-01,19008,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure rsh client is not installed.,3,1,1,0
safesoc-lnx-01,19008,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure talk client is not installed.,3,1,1,0
safesoc-lnx-01,19007,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure telnet client is not installed.,7,1,1,0
safesoc-lnx-01,19007,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure ldap client is not installed.,7,1,1,0
safesoc-lnx-01,19007,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure ftp client is not installed.,7,1,1,0
safesoc-lnx-01,19007,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure systemd-timesyncd configured with authorized timeserver.,7,1,1,0
safesoc-lnx-01,19008,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure systemd-timesyncd is enabled and running.,3,1,1,0
safesoc-lnx-01,19008,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure chrony is configured with authorized timeserver.,3,1,1,0
safesoc-lnx-01,19007,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure chrony is running as user _chrony.,7,1,1,0
safesoc-lnx-01,19007,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure chrony is enabled and running.,7,1,1,0
safesoc-lnx-01,19008,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure cron daemon is enabled and active.,3,1,1,0
safesoc-lnx-01,19007,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure permissions on /etc/crontab are configured.,7,1,1,0
safesoc-lnx-01,19007,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure permissions on /etc/cron.hourly are configured.,7,1,1,0
safesoc-lnx-01,19007,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure permissions on /etc/cron.daily are configured.,7,1,1,0
safesoc-lnx-01,19007,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure permissions on /etc/cron.weekly are configured.,7,1,1,0
safesoc-lnx-01,19007,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure permissions on /etc/cron.monthly are configured.,7,1,1,0
safesoc-lnx-01,19007,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure permissions on /etc/cron.d are configured.,7,1,1,0
safesoc-lnx-01,19007,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure crontab is restricted to authorized users.,7,1,1,0
safesoc-lnx-01,19007,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure at is restricted to authorized users.,7,1,1,0
safesoc-lnx-01,19007,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure wireless interfaces are disabled.,7,1,1,0
safesoc-lnx-01,19008,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure bluetooth services are not in use.,3,1,1,0
safesoc-lnx-01,19007,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure dccp kernel module is not available.,7,1,1,0
safesoc-lnx-01,19007,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure tipc kernel module is not available.,7,1,1,0
safesoc-lnx-01,19007,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure rds kernel module is not available.,7,1,1,0
safesoc-lnx-01,19007,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure sctp kernel module is not available.,7,1,1,0
safesoc-lnx-01,19008,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure ip forwarding is disabled.,3,1,1,0
safesoc-lnx-01,19007,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure packet redirect sending is disabled.,7,1,1,0
safesoc-lnx-01,19008,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure bogus icmp responses are ignored.,3,1,1,0
safesoc-lnx-01,19008,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure broadcast icmp requests are ignored.,3,1,1,0
safesoc-lnx-01,19007,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure icmp redirects are not accepted.,7,1,1,0
safesoc-lnx-01,19007,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure secure icmp redirects are not accepted.,7,1,1,0
safesoc-lnx-01,19007,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure reverse path filtering is enabled.,7,1,1,0
safesoc-lnx-01,19007,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure source routed packets are not accepted.,7,1,1,0
safesoc-lnx-01,19007,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure suspicious packets are logged.,7,1,1,0
safesoc-lnx-01,19008,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure tcp syn cookies is enabled.,3,1,1,0
safesoc-lnx-01,19007,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure ipv6 router advertisements are not accepted.,7,1,1,0
safesoc-lnx-01,19007,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure a single firewall configuration utility is in use.,7,1,1,0
safesoc-lnx-01,19008,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure ufw is installed.,3,1,1,0
safesoc-lnx-01,19008,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure iptables-persistent is not installed with ufw.,3,1,1,0
safesoc-lnx-01,19007,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure ufw service is enabled.,7,1,1,0
safesoc-lnx-01,19007,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure ufw loopback traffic is configured.,7,1,1,0
safesoc-lnx-01,19007,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure ufw default deny firewall policy.,7,1,1,0
safesoc-lnx-01,19008,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure nftables is installed.,3,1,1,0
safesoc-lnx-01,19008,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure ufw is uninstalled or disabled with nftables.,3,1,1,0
safesoc-lnx-01,19007,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure iptables are flushed with nftables.,7,1,1,0
safesoc-lnx-01,19007,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure a nftables table exists.,7,1,1,0
safesoc-lnx-01,19007,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure nftables base chains exist.,7,1,1,0
safesoc-lnx-01,19007,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure nftables default deny firewall policy.,7,1,1,0
safesoc-lnx-01,19007,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure nftables service is enabled.,7,1,1,0
safesoc-lnx-01,19007,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure nftables rules are permanent.,7,1,1,0
safesoc-lnx-01,19007,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure iptables packages are installed.,7,1,1,0
safesoc-lnx-01,19007,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure nftables is not in use with iptables.,7,1,1,0
safesoc-lnx-01,19007,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure ufw is not in use with iptables.,7,1,1,0
safesoc-lnx-01,19007,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure iptables default deny firewall policy.,7,1,1,0
safesoc-lnx-01,19007,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure iptables loopback traffic is configured.,7,1,1,0
safesoc-lnx-01,19007,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure ip6tables default deny firewall policy.,7,1,1,0
safesoc-lnx-01,19007,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure ip6tables loopback traffic is configured.,7,1,1,0
safesoc-lnx-01,19007,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure permissions on /etc/ssh/sshd_config are configured.,7,1,1,0
safesoc-lnx-01,19008,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure permissions on SSH private host key files are configured.,3,1,1,0
safesoc-lnx-01,19008,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure permissions on SSH public host key files are configured.,3,1,1,0
safesoc-lnx-01,19009,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure sshd access is configured.,3,1,1,0
safesoc-lnx-01,19009,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure sshd Banner is configured.,3,1,1,0
safesoc-lnx-01,19009,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure sshd Ciphers are configured.,3,1,1,0
safesoc-lnx-01,19009,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure sshd ClientAliveInterval and ClientAliveCountMax are configured.,3,1,1,0
safesoc-lnx-01,19009,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure sshd DisableForwarding is enabled.,3,1,1,0
safesoc-lnx-01,19009,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure sshd GSSAPIAuthentication is disabled.,3,1,1,0
safesoc-lnx-01,19009,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure sshd HostbasedAuthentication is disabled.,3,1,1,0
safesoc-lnx-01,19009,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure sshd IgnoreRhosts is enabled.,3,1,1,0
safesoc-lnx-01,19009,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure sshd KexAlgorithms is configured.,3,1,1,0
safesoc-lnx-01,19009,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure sshd LoginGraceTime is configured.,3,1,1,0
safesoc-lnx-01,19009,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure sshd LogLevel is configured.,3,1,1,0
safesoc-lnx-01,19009,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure sshd MACs are configured.,3,1,1,0
safesoc-lnx-01,19009,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure sshd MaxAuthTries is configured.,3,1,1,0
safesoc-lnx-01,19009,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure sshd MaxSessions is configured.,3,1,1,0
safesoc-lnx-01,19009,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure sshd MaxStartups is configured.,3,1,1,0
safesoc-lnx-01,19009,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure sshd PermitEmptyPasswords is disabled.,3,1,1,0
safesoc-lnx-01,19009,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure sshd PermitRootLogin is disabled.,3,1,1,0
safesoc-lnx-01,19009,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure sshd PermitUserEnvironment is disabled.,3,1,1,0
safesoc-lnx-01,19009,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure sshd UsePAM is enabled.,3,1,1,0
safesoc-lnx-01,19008,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure sudo is installed.,3,1,1,0
safesoc-lnx-01,19008,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure sudo commands use pty.,3,1,1,0
safesoc-lnx-01,19007,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure sudo log file exists.,7,1,1,0
safesoc-lnx-01,19008,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure users must provide password for privilege escalation.,3,1,1,0
safesoc-lnx-01,19008,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure re-authentication for privilege escalation is not disabled globally.,3,1,1,0
safesoc-lnx-01,19008,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure sudo authentication timeout is configured correctly.,3,1,1,0
safesoc-lnx-01,19007,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure access to the su command is restricted.,7,1,1,0
safesoc-lnx-01,19008,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure latest version of pam is installed.,3,1,1,0
safesoc-lnx-01,19008,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure libpam-modules is installed.,3,1,1,0
safesoc-lnx-01,19008,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure libpam-pwquality is installed.,3,1,1,0
safesoc-lnx-01,19008,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure pam_unix module is enabled.,3,1,1,0
safesoc-lnx-01,19007,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure pam_faillock module is enabled.,7,1,1,0
safesoc-lnx-01,19008,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure pam_pwquality module is enabled.,3,1,1,0
safesoc-lnx-01,19007,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure pam_pwhistory module is enabled.,7,1,1,0
safesoc-lnx-01,19007,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure password failed attempts lockout is configured.,7,1,1,0
safesoc-lnx-01,19007,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure password unlock time is configured.,7,1,1,0
safesoc-lnx-01,19007,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure password failed attempts lockout includes root account.,7,1,1,0
safesoc-lnx-01,19007,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure password number of changed characters is configured.,7,1,1,0
safesoc-lnx-01,19007,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure minimum password length is configured.,7,1,1,0
safesoc-lnx-01,19007,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure password complexity is configured.,7,1,1,0
safesoc-lnx-01,19007,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure password same consecutive characters is configured.,7,1,1,0
safesoc-lnx-01,19007,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure password maximum sequential characters is configured.,7,1,1,0
safesoc-lnx-01,19008,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure password dictionary check is enabled.,3,1,1,0
safesoc-lnx-01,19008,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure password quality checking is enforced.,3,1,1,0
safesoc-lnx-01,19009,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure password quality is enforced for the root user.,3,1,1,0
safesoc-lnx-01,19007,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure password history remember is configured.,7,1,1,0
safesoc-lnx-01,19007,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure password history is enforced for the root user.,7,1,1,0
safesoc-lnx-01,19007,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure pam_pwhistory includes use_authtok.,7,1,1,0
safesoc-lnx-01,19007,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure pam_unix does not include nullok.,7,1,1,0
safesoc-lnx-01,19008,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure pam_unix does not include remember.,3,1,1,0
safesoc-lnx-01,19008,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure pam_unix includes a strong password hashing algorithm.,3,1,1,0
safesoc-lnx-01,19008,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure pam_unix includes use_authtok.,3,1,1,0
safesoc-lnx-01,19007,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure password expiration is configured.,7,1,1,0
safesoc-lnx-01,19007,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure minimum password days is configured.,7,1,1,0
safesoc-lnx-01,19008,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure password expiration warning days is configured.,3,1,1,0
safesoc-lnx-01,19008,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure strong password hashing algorithm is configured.,3,1,1,0
safesoc-lnx-01,19007,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure inactive password lock is configured.,7,1,1,0
safesoc-lnx-01,19008,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure root is the only UID 0 account.,3,1,1,0
safesoc-lnx-01,19008,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure root is the only GID 0 account.,3,1,1,0
safesoc-lnx-01,19008,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure group root is the only GID 0 group.,3,1,1,0
safesoc-lnx-01,19008,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure root account access is controlled.,3,1,1,0
safesoc-lnx-01,19007,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure root user umask is configured.,7,1,1,0
