timestamp,agent.name,rule.description,rule.level,rule.id
"May 14, 2026 @ 06:28:41.695",safesoc-lnx-01,The CVE-2025-15282 that affected python3.12 was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:41.684",safesoc-lnx-01,The CVE-2025-6075 that affected python3.12 was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:41.673",safesoc-lnx-01,The CVE-2025-8194 that affected python3.12 was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:41.663",safesoc-lnx-01,The CVE-2025-13837 that affected python3.12 was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:41.652",safesoc-lnx-01,The CVE-2025-8291 that affected python3.12 was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:41.638",safesoc-lnx-01,The CVE-2026-21441 that affected python3-urllib3 was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:41.627",safesoc-lnx-01,The CVE-2025-66471 that affected python3-urllib3 was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:41.617",safesoc-lnx-01,The CVE-2025-66418 that affected python3-urllib3 was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:41.606",safesoc-lnx-01,The CVE-2026-32597 that affected python3-jwt was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:41.596",safesoc-lnx-01,The CVE-2026-26007 that affected python3-cryptography was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:41.586",safesoc-lnx-01,The CVE-2025-6966 that affected python3-apt was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:41.575",safesoc-lnx-01,The CVE-2025-6966 that affected python-apt-common was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:41.565",safesoc-lnx-01,The CVE-2019-9543 that affected poppler-utils was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:41.557",safesoc-lnx-01,The CVE-2025-52885 that affected poppler-utils was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:41.542",safesoc-lnx-01,The CVE-2019-9545 that affected poppler-utils was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:41.532",safesoc-lnx-01,The CVE-2025-50420 that affected poppler-utils was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:41.522",safesoc-lnx-01,The CVE-2025-43718 that affected poppler-utils was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:41.511",safesoc-lnx-01,The CVE-2026-4897 that affected polkitd was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:41.500",safesoc-lnx-01,The CVE-2025-7519 that affected polkitd was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:41.489",safesoc-lnx-01,The CVE-2016-2568 that affected polkitd was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:41.478",safesoc-lnx-01,The CVE-2026-4897 that affected policykit-1 was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:41.468",safesoc-lnx-01,The CVE-2025-7519 that affected policykit-1 was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:41.457",safesoc-lnx-01,The CVE-2016-2568 that affected policykit-1 was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:41.448",safesoc-lnx-01,The CVE-2026-4897 that affected pkexec was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:41.436",safesoc-lnx-01,The CVE-2025-7519 that affected pkexec was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:41.425",safesoc-lnx-01,The CVE-2016-2568 that affected pkexec was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:41.416",safesoc-lnx-01,The CVE-2026-41651 that affected packagekit-tools was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:41.404",safesoc-lnx-01,The CVE-2024-0217 that affected packagekit-tools was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:41.394",safesoc-lnx-01,The CVE-2022-0987 that affected packagekit-tools was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:41.384",safesoc-lnx-01,The CVE-2026-41651 that affected packagekit was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:41.373",safesoc-lnx-01,The CVE-2024-0217 that affected packagekit was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:41.363",safesoc-lnx-01,The CVE-2022-0987 that affected packagekit was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:41.352",safesoc-lnx-01,The CVE-2025-13086 that affected openvpn was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:41.342",safesoc-lnx-01,The CVE-2025-69419 that affected openssl was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:41.331",safesoc-lnx-01,The CVE-2026-31789 that affected openssl was solved due to an update in the agent or feed.,3,23502
